,molecule_chembl_id,canonical_smiles,pIC50
2145,CHEMBL1784399,Cc1nc2cc(S(C)(=O)=O)ccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,5.800000874803203
2146,CHEMBL1784400,Cc1nc2cc(F)ccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,8.0
2147,CHEMBL1784401,Cc1nc2cccnc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,7.700057099977233
2148,CHEMBL1784402,COc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,6.599997654072044
2149,CHEMBL1784403,CCOc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,5.700000503883016
2150,CHEMBL1784404,CCc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,8.049976093476673
2151,CHEMBL1784478,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(F)cc2)CC1,6.749994971513104
2152,CHEMBL1784479,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,7.79997073344623
2153,CHEMBL1784480,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(F)c(F)c2)CC1,7.50003813440381
2154,CHEMBL1784481,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(Cl)c2)CC1,8.299988937677888
2155,CHEMBL1784482,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1,5.499999678657065
2156,CHEMBL1784483,COc1cccc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3ccccc3)CC2)c1,7.7500682433658055
2162,CHEMBL1813457,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CC(F)(F)F)cc2)cc1,2.940058111938045
2165,CHEMBL1813454,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCOC)cc2)cc1,4.008773924307505
2166,CHEMBL1813453,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCC(C)O)cc2)cc1,2.0
2167,CHEMBL1813452,CCCCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2,3.500312917381596
2168,CHEMBL1813451,CCCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2,4.455931955649724
2169,CHEMBL1813450,CCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2,5.4089353929735005
2170,CHEMBL1813449,CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2,4.6777807052660805
2171,CHEMBL1813448,CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,3.9507819773298185
2172,CHEMBL1813447,CCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2,3.749579997691106
2173,CHEMBL1813446,CCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,3.530177984021837
2174,CHEMBL1813445,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4C)cc2)cc1,2.730020323354676
2175,CHEMBL1813444,CN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,2.0
2176,CHEMBL1813443,CCCCN1C(=O)[C@@H]([C@@H](O)C2CCC(O)CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,3.8894102897007508
2177,CHEMBL1813442,CCCCN1C(=O)[C@@H]([C@H](O)C2CCC(O)CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,3.2700257143004445
2178,CHEMBL1813441,CCCCN1C(=O)[C@@H]([C@H](O)C2CCOCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,3.5199930570428495
2179,CHEMBL1813440,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,5.2839966563652006
2180,CHEMBL1813439,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,4.886056647693163
2181,CHEMBL1813438,CCCCN1C(=O)[C@@H]([C@H](O)C2CCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,4.180456064458132
2182,CHEMBL1813437,CCCCN1C(=O)[C@@H]([C@H](O)C2CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,2.0
2183,CHEMBL1813436,CCCCN1C(=O)[C@@H]([C@H](O)C(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,3.640164517660112
2184,CHEMBL1813435,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(NS(C)(=O)=O)cc3)cc1)CC2,5.853871964321762
2186,CHEMBL1813433,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(S(N)(=O)=O)cc3)cc1)CC2,5.455931955649724
2187,CHEMBL1813432,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2,5.130768280269024
2189,CHEMBL1813270,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(O)cc3)cc1)CC2,5.552841968657781
2190,CHEMBL1813269,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(OC)cc3)cc1)CC2,5.1487416512809245
2196,CHEMBL1813458,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CC(F)(F)C(F)(F)F)cc2)cc1,3.5686362358410126
2198,CHEMBL3215636,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCN(C)C)cc2)cc1,3.193820026016113
2199,CHEMBL3216516,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCN)cc2)cc1,3.1249387366083
2220,CHEMBL1813434,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(S(C)(=O)=O)cc3)cc1)CC2,4.468521082957745
2223,CHEMBL1813271,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(N)=O)cc3)cc1)CC2,4.4089353929735005
2232,CHEMBL1817909,CCCCCCCC/C=C/c1c(C)c(/C=C/CCCCCCCC)c2[n+](c1C)CCC2,5.185086818724926
2233,CHEMBL1817910,CCCCCCCCCCc1c(C)c(CCCCCCCCCC)c2[n+](c1C)CCC2,5.107905397309519
2234,CHEMBL1817911,CCCCCCCC/C=C\c1c(C)c(/C=C\CCCCCCCC)c2[n+](c1C)CCCC2,4.999565922520682
2235,CHEMBL1817912,CCCCCCCC/C=C/c1c(C)c(/C=C/CCCCCCCC)c2[n+](c1C)CCCC2,5.337242168318426
2236,CHEMBL1817913,CCCCCCCCCCc1c(C)c(CCCCCCCCCC)c2[n+](c1C)CCCC2,4.8170150329964185
2237,CHEMBL1817914,CCCCCCCC/C=C\c1c(C)c(/C=C\CCCCCCCC)c2[n+](c1C)CCCCC2,5.075720713938118
2238,CHEMBL1817915,CCCCCCCC/C=C/c1c(C)c(/C=C/CCCCCCCC)c2[n+](c1C)CCCCC2,4.317945222926193
2239,CHEMBL1817916,CCCCCCCCCCc1c(C)c(CCCCCCCCCC)c2[n+](c1C)CCCCC2,4.424696666577601
2611,CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,4.625966904454312
3068,CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5.957424487559809
3113,CHEMBL1910166,N#Cc1cccc(C(=O)NCCCN2CCC(COCc3ccc(F)cc3)CC2)c1,6.0
3114,CHEMBL1910167,COc1ccc(OC)c(S(=O)(=O)N2CCC(CN3CCC(Cc4ccc(F)cc4)CC3)CC2)c1,5.54515513999149
3115,CHEMBL1910168,COc1ccc(C)cc1S(=O)(=O)N1CCC(CN2CCC(c3ccc(F)cc3)CC2)CC1,5.886056647693163
3116,CHEMBL1927007,Cc1ccncc1CN(c1ccc(N2CCOCC2)cc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,5.799696817018415
3117,CHEMBL1927008,COc1ccc(N(Cc2cccc(C#N)n2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(C#N)nc3C)CC2)cc1,9.522878745280337
3118,CHEMBL1926905,Cc1ccncc1CN(c1ccccc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C#N)nc2C)CC1,8.154901959985743
3119,CHEMBL1926904,Cc1ccncc1CN(c1ccc(OCC(N)=O)cc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C#N)nc2C)CC1,9.008773924307505
3120,CHEMBL1926903,Cc1ccncc1CN(c1ccc([S+](C)[O-])cc1)C1CCN([C@H](C)CCNC(=O)c2c(C)ncnc2C)CC1,6.886056647693163
3121,CHEMBL1926902,COCCOc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1,8.886056647693163
3122,CHEMBL1926901,COCCOc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(C#N)nc3C)CC2)cc1,9.096910013008056
3123,CHEMBL1926900,COCCOc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1,9.221848749616356
3124,CHEMBL1926899,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(C(=O)NC(C)C)nc3C)CC2)cc1,10.045757490560675
3125,CHEMBL1926898,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(C#N)nc3C)CC2)cc1,9.522878745280337
3126,CHEMBL1926897,COc1ccc(N(Cc2cccnc2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1,8.795880017344075
3127,CHEMBL1926895,COc1ccc(N(Cc2cnccc2C)C2CCN([C@@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1,7.3979400086720375
3128,CHEMBL1926896,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1,9.522878745280337
3129,CHEMBL1926894,COc1ccc(N(Cc2cccnc2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1,8.823908740944319
3130,CHEMBL1926893,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1,9.698970004336019
3131,CHEMBL1926892,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3cnc(Cl)cc3C)CC2)cc1,7.910094888560602
3132,CHEMBL1926891,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)ccnc3Cl)CC2)cc1,9.154901959985743
3133,CHEMBL1926890,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)ccnc3C)CC2)cc1,8.619788758288394
3134,CHEMBL1926889,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cncc3C)CC2)cc1,8.154901959985743
3135,CHEMBL1926888,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)ncnc3C)CC2)cc1,7.962573502059376
3136,CHEMBL1926887,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2cccc(C#N)c2)c2ccc(C#N)cc2)CC1,7.920818753952375
3137,CHEMBL1926886,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2cccc(C#N)c2)c2ccc(OC(F)(F)F)cc2)CC1,8.522878745280337
3138,CHEMBL1926885,COc1ccc(N(Cc2cccc(C#N)c2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)cc1,8.698970004336019
3139,CHEMBL1926884,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2cccc(C#N)c2)c2ccc(C(F)(F)F)cc2)CC1,8.522878745280337
3140,CHEMBL1926883,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2cccc(C#N)c2)c2ccc(Br)cc2)CC1,8.096910013008056
3141,CHEMBL1926882,COc1cccc(CN(c2ccc(Br)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)c1,6.412289034981089
3142,CHEMBL1926880,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2cccc(Cl)c2)c2ccc(Br)cc2)CC1,7.522878745280337
3143,CHEMBL1926878,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2ccccc2)c2ccc(Oc3ccc(C(=O)O)cc3)cc2)CC1,7.958607314841775
3144,CHEMBL1926877,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2ccccc2)c2ccc(C(=O)N(C)C)cc2)CC1,6.935542010773082
3145,CHEMBL1926876,COC(=O)c1ccc(N(Cc2ccccc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)cc1,7.045757490560675
3146,CHEMBL1926875,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2ccccc2)c2ccc(C#N)cc2)CC1,7.721246399047171
3147,CHEMBL1926874,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2ccccc2)c2ccc(OC(F)(F)F)cc2)CC1,7.585026652029182
3148,CHEMBL1926873,COc1ccc(N(Cc2ccccc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)cc1,7.301029995663981
3149,CHEMBL1926872,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2ccccc2)c2ccc(C(F)(F)F)cc2)CC1,7.468521082957745
3151,CHEMBL1927009,COc1ccc(N(Cc2cccc(C#N)n2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1,9.522878745280337
3152,CHEMBL1927010,COc1ccc(N(Cc2cccc(C#N)n2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1,9.154901959985743
3153,CHEMBL1944776,N[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cc(C(F)(F)F)ccc2NC(=O)N2CCC2)C[C@@H]1CS(=O)(=O)c1ccccc1,5.136677139879544
3154,CHEMBL1944778,CC(C)N[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cc(C(F)(F)F)ccc2NC(=O)N2CCC2)C[C@@H]1CS(=O)(=O)c1ccccc1,6.0915149811213505
3156,CHEMBL1951909,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1,5.431798275933005
3157,CHEMBL1951906,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(C)(=O)=O)CC2)CC1,8.958607314841775
3158,CHEMBL1951908,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,10.0
3159,CHEMBL1951898,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,8.795880017344075
3160,CHEMBL1951899,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1,8.050609993355087
3161,CHEMBL1951892,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(C)CC2)CC1,6.440093374963888
3162,CHEMBL1951893,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1,8.301029995663981
3163,CHEMBL1951894,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1,8.508638306165727
3164,CHEMBL1951895,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(C(C)=O)CC2)CC1,6.640164517660112
3165,CHEMBL1951896,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(S(C)(=O)=O)CC2)CC1,7.4089353929735005
3166,CHEMBL1951897,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(S(=O)(=O)CC)CC2)CC1,7.823908740944319
3167,CHEMBL1951900,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C)CC2)CC1,6.4698003017969175
3168,CHEMBL1951901,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(Cc3ccccc3)CC2)CC1,6.790484985457369
3169,CHEMBL1951902,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C(C)=O)CC2)CC1,7.080921907623926
3170,CHEMBL1951903,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(C)CC2)CC1,6.899629454882437
3171,CHEMBL1951904,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1,8.050609993355087
3172,CHEMBL1951905,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(C(C)=O)CC2)CC1,7.431798275933005
3173,CHEMBL1951907,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC)CC2)CC1,8.619788758288394
3174,CHEMBL1949696,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1,8.267606240177031
3175,CHEMBL1951910,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(S(C)(=O)=O)c2)C2CCN(S(C)(=O)=O)CC2)CC1,6.100179497572904
3176,CHEMBL1951911,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(OC)c2)C2CCN(S(C)(=O)=O)CC2)CC1,8.301029995663981
3177,CHEMBL1951912,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,9.167491087293763
3178,CHEMBL1951913,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1,9.356547323513812
3179,CHEMBL1951914,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,9.585026652029182
3181,CHEMBL1951915,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,9.161150909262744
3182,CHEMBL1951916,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(C)cc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1,10.0
3183,CHEMBL1951917,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,9.259637310505756
3184,CHEMBL1951918,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C(F)(F)F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,8.455931955649724
3185,CHEMBL1952100,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,10.0
3186,CHEMBL2036782,CC(C)N1CCN[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,7.657577319177793
3188,CHEMBL2057534,CCCCCCCC/C=C\c1c(C)cc(C)[n+]2c1CCC2,5.036212172654444
3189,CHEMBL2057807,CCCCCCCC/C=C\c1c(C)cc2[n+](c1C)CCC2,4.787812395596042
3190,CHEMBL2057808,CCCCCCCC/C=C\c1c(C)nc(C)c(/C=C\CCCCCCCC)c1C,4.0
3191,CHEMBL2057809,CCCCCCCC/C=C\c1c(C)nc(CCCOC)c(/C=C\CCCCCCCC)c1C,4.0
3194,CHEMBL2057812,CCCCCCCC/C=C\c1c(C)c(/C=C/CCCCCCCC)c2[n+](c1C)CCC2,4.995678626217358
3195,CHEMBL2057813,CCCCCCCC/C=C\c1c(C)c(/C=C/CCCCCCCC)c(C)[n+]2c1CCC2,5.036212172654444
3207,CHEMBL2064162,CCCCCCCC/C=C\c1c(C)cc(CCCOC)nc1C,4.522878745280337
3208,CHEMBL2064163,CCCCCCCC/C=C\c1c(C)cc(C)nc1CCCOC,4.522878745280337
3209,CHEMBL2064164,CCCCCCCC/C=C\c1c(C)cc(C)nc1C,4.522878745280337
3216,CHEMBL2064263,CCCCCCCC/C=C/c1c(C)cc2[n+](c1C)CCC2,4.863279432843593
3217,CHEMBL2064264,CCCCCCCCCCc1c(C)cc2[n+](c1C)CCC2,4.785156151952302
3218,CHEMBL2064265,CCCCCCCC/C=C/c1c(C)cc(C)[n+]2c1CCC2,5.036212172654444
3219,CHEMBL2064266,CCCCCCCCCCc1c(C)cc(C)[n+]2c1CCC2,4.978810700930062
3220,CHEMBL2164212,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)NCc2ccc(C(=O)O)cc2)CC1,9.301029995663981
3221,CHEMBL2164211,COCCONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,9.522878745280337
3222,CHEMBL2164210,CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C#N)nc2Cl)CC1,10.0
3223,CHEMBL2164209,CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)[n+]([O-])c2Cl)CC1,9.397940008672037
3224,CHEMBL2164208,CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C(=O)NC(C)C)nc2C)CC1,9.397940008672037
3225,CHEMBL2164207,CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2Cl)CC1,10.096910013008056
3226,CHEMBL2164206,CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,9.522878745280337
3227,CHEMBL2164205,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)NO)CC1,9.522878745280337
3228,CHEMBL2164204,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)N(C)C)CC1,7.315154638355588
3229,CHEMBL2164203,CNC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,9.522878745280337
3230,CHEMBL2164202,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CN2CCOC2=O)CC1,10.0
3231,CHEMBL2164201,Cc1cc(C#N)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CC2CCOCC2)CC1,9.096910013008056
3232,CHEMBL2164220,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CC#N)CC1,9.397940008672037
3233,CHEMBL2164219,COCC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,9.397940008672037
3234,CHEMBL2164218,CC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,9.045757490560675
3235,CHEMBL2164217,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)Nc2cccnc2)CC1,9.958607314841775
3236,CHEMBL2164216,Cc1ccncc1CN(C(=O)Nc1cccnc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,7.844663962534938
3237,CHEMBL2164215,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CC2CCOCC2)CC1,9.154901959985743
3238,CHEMBL2164214,Cc1ccncc1CN(C(=O)CC1CCOCC1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,7.507239610973162
3239,CHEMBL2164213,COc1ccc(N(Cc2ccsc2)C2CCN([C@H](C)CCNC(=O)c3c(C)ncnc3C)CC2)cc1,8.920818753952375
3241,CHEMBL2180528,CC(C)[C@@H](NC(=O)c1ccccc1)C(=O)N1CCC(c2ccc(Cl)cc2)CC1,4.698970004336019
